CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
POL,Poland,2020-03-12,49,18,1,1,0,0,Europe,High income,643274000000,37887768
POL,Poland,2020-05-12,16921,595,839,28,6131,315,Europe,High income,643274000000,37887768
POL,Poland,2020-05-15,18016,401,907,24,6918,222,Europe,High income,643274000000,37887768
PER,Peru,2020-05-30,155671,13892,4371,272,66447,3656,Latin America & Caribbean,Upper middle income,244163000000,32510453
POL,Poland,2020-03-21,536,111,5,0,1,0,Europe,High income,643274000000,37887768
POL,Poland,2020-04-22,10169,313,426,25,1513,216,Europe,High income,643274000000,37887768
MCO,Monaco,2020-05-20,97,0,4,0,90,3,Europe,High income,6468000877,38964
Puerto Rico,Puerto Rico,2020-03-21,0,0,0,0,0,0,Latin America & Caribbean,NULL,NULL,NULL
LIE,Liechtenstein,2020-03-27,56,0,0,0,0,0,Europe,High income,6193677543,38019
LIE,Liechtenstein,2020-06-19,82,0,1,0,55,0,Europe,High income,6193677543,38019
THA,Thailand,2020-02-24,35,0,0,0,21,0,East Asia & Pacific,Upper middle income,547431000000,69037513
THA,Thailand,2020-03-21,411,89,1,0,42,0,East Asia & Pacific,Upper middle income,547431000000,69037513
THA,Thailand,2020-03-24,827,106,4,3,52,0,East Asia & Pacific,Upper middle income,547431000000,69037513
KNA,Saint Kitts and Nevis,2020-06-09,15,0,0,0,15,0,Latin America & Caribbean,Upper middle income,1118000000,52823
MYS,Malaysia,2020-02-15,22,3,0,0,7,4,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-04-10,4346,118,70,3,1830,222,East Asia & Pacific,Upper middle income,401985000000,31949777
LBN,Lebanon,2020-03-07,22,0,0,0,1,0,Middle East & North Africa,Upper middle income,60620000000,6855713
TUN,Tunisia,2020-05-28,1068,17,48,0,938,9,Middle East & North Africa,Lower middle income,35150000000,11694719
SVN,Slovenia,2020-06-03,1477,2,109,0,1358,0,Europe,High income,58213000000,2078654
SOM,Somalia,2020-04-04,7,0,0,0,1,0,Sub-Saharan Africa,Low income,8341000000,15442905
SOM,Somalia,2020-06-04,2204,58,79,0,418,12,Sub-Saharan Africa,Low income,8341000000,15442905
VEN,Venezuela,2020-04-07,165,0,7,0,65,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
SEN,Senegal,2020-04-14,299,8,2,0,183,5,Sub-Saharan Africa,Lower middle income,28062000000,16296364
PRT,Portugal,2020-03-09,30,0,0,0,0,0,Europe,High income,249912000000,10226187
EGY,Egypt,2020-03-29,609,33,40,4,132,11,Middle East & North Africa,Lower middle income,331360000000,100388073
PRT,Portugal,2020-03-03,2,0,0,0,0,0,Europe,High income,249912000000,10226187
PRT,Portugal,2020-04-07,12442,712,345,34,184,44,Europe,High income,249912000000,10226187
PRT,Portugal,2020-06-07,34693,342,1479,5,20995,188,Europe,High income,249912000000,10226187
QAT,Qatar,2020-03-26,549,12,0,0,43,2,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-04-30,13409,845,10,0,1372,129,Middle East & North Africa,High income,204008000000,2832067
LSO,Lesotho,2020-05-16,1,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,2739000000,2108000
LUX,Luxembourg,2020-05-23,3990,9,109,0,3758,10,Europe,High income,73693000000,615729
LUX,Luxembourg,2020-06-21,4120,15,110,0,3956,5,Europe,High income,73693000000,615729
LUX,Luxembourg,2020-05-26,3995,2,110,0,3783,2,Europe,High income,73693000000,615729
PNG,Papua New Guinea,2020-04-26,8,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
PNG,Papua New Guinea,2020-04-29,8,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
LBY,Libya,2020-03-24,1,1,0,0,0,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LBY,Libya,2020-04-25,61,0,2,0,18,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LTU,Lithuania,2020-04-08,912,32,15,0,8,0,Europe,High income,57602000000,2759627
MWI,Malawi,2020-04-03,3,0,0,0,0,0,Sub-Saharan Africa,Low income,7861000000,18628747
JOR,Jordan,2020-04-29,451,2,8,0,356,8,Middle East & North Africa,Upper middle income,46451000000,10101694
IRL,Ireland,2020-03-12,43,0,1,0,0,0,Europe,High income,405185000000,4882495
IRL,Ireland,2020-04-07,5709,345,210,36,25,0,Europe,High income,405185000000,4882495
IRL,Ireland,2020-05-06,22248,265,1375,36,17110,3724,Europe,High income,405185000000,4882495
IRL,Ireland,2020-05-12,23242,107,1488,21,17110,0,Europe,High income,405185000000,4882495
IRL,Ireland,2020-06-10,25231,16,1695,4,22698,0,Europe,High income,405185000000,4882495
MWI,Malawi,2020-05-02,38,1,3,0,9,0,Sub-Saharan Africa,Low income,7861000000,18628747
MWI,Malawi,2020-06-03,369,11,4,0,51,9,Sub-Saharan Africa,Low income,7861000000,18628747
MDV,Maldives,2020-05-04,541,14,1,0,18,0,South Asia,Upper middle income,6213000000,530953
MDV,Maldives,2020-06-02,1841,12,7,1,608,120,South Asia,Upper middle income,6213000000,530953
MLT,Malta,2020-03-24,110,3,0,0,2,0,Middle East & North Africa,High income,16338000000,440372
MLT,Malta,2020-04-02,196,8,0,0,2,0,Middle East & North Africa,High income,16338000000,440372
NLD,Netherlands,2020-04-02,14788,1092,1341,166,260,0,Europe,High income,954931000000,17097130
SYR,Syria,2020-03-27,5,0,0,0,0,0,Middle East & North Africa,Low income,22163075121,17070135
SEN,Senegal,2020-03-16,24,0,0,0,2,1,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-05-22,2909,97,33,0,1311,60,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-06-14,5090,94,60,0,3344,116,Sub-Saharan Africa,Lower middle income,28062000000,16296364
GRC,Greece,2020-02-28,4,1,0,0,0,0,Europe,High income,230500000000,10473455
GRC,Greece,2020-03-02,7,0,0,0,0,0,Europe,High income,230500000000,10473455
SLV,El Salvador,2020-06-13,3603,122,72,4,1738,151,Latin America & Caribbean,Lower middle income,28202000000,6453553
PRT,Portugal,2020-05-06,26182,480,1089,15,2076,333,Europe,High income,249912000000,10226187
QAT,Qatar,2020-05-29,52907,1993,36,3,20604,5205,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-06-01,58433,1523,40,2,33437,3147,Middle East & North Africa,High income,204008000000,2832067
SEN,Senegal,2020-06-17,5369,122,73,3,3606,81,Sub-Saharan Africa,Lower middle income,28062000000,16296364
ZAF,South Africa,2020-03-19,150,34,0,0,0,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-03-22,274,34,0,0,2,2,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-03-25,709,155,0,0,12,8,Sub-Saharan Africa,Upper middle income,386727000000,58558270
LKA,Sri Lanka,2020-04-07,185,7,6,1,42,4,South Asia,Upper middle income,89942000000,21323733
GRC,Greece,2020-03-28,1061,95,32,4,52,0,Europe,High income,230500000000,10473455
GRC,Greece,2020-04-23,2463,55,125,4,577,0,Europe,High income,230500000000,10473455
GRC,Greece,2020-05-22,2874,21,169,1,1374,0,Europe,High income,230500000000,10473455
SWZ,Eswatini,2020-03-22,4,3,0,0,0,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
SWZ,Eswatini,2020-03-28,9,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
SWZ,Eswatini,2020-04-26,59,3,1,0,10,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
ARE,United Arab Emirates,2020-02-26,13,0,0,0,4,0,Middle East & North Africa,High income,449130000000,9770529
ARE,United Arab Emirates,2020-04-01,814,150,8,2,61,0,Middle East & North Africa,High income,449130000000,9770529
ARE,United Arab Emirates,2020-04-24,9281,525,64,8,1760,123,Middle East & North Africa,High income,449130000000,9770529
PRT,Portugal,2020-04-30,25045,540,989,16,1519,49,Europe,High income,249912000000,10226187
QAT,Qatar,2020-03-29,634,44,1,0,48,3,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-04-27,11244,957,10,0,1066,54,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-05-23,42213,1732,21,2,8513,620,Middle East & North Africa,High income,204008000000,2832067
CUB,Cuba,2020-04-19,1035,49,34,2,255,28,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,2020-04-22,1189,52,40,2,341,32,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,2020-05-24,1941,10,82,1,1689,18,Latin America & Caribbean,Upper middle income,89688700000,11333483
VEN,Venezuela,2020-04-13,189,8,9,0,110,17,Latin America & Caribbean,Upper middle income,70106000000,28515829
VEN,Venezuela,2020-05-12,423,1,10,0,220,15,Latin America & Caribbean,Upper middle income,70106000000,28515829
VEN,Venezuela,2020-06-04,2087,135,20,0,334,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
WBG,Western Sahara,2020-05-15,6,0,0,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
WBG,Western Sahara,2020-05-18,6,0,0,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
ZMB,Zambia,2020-05-07,153,7,4,0,103,2,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ZMB,Zambia,2020-06-08,1200,111,10,3,912,0,Sub-Saharan Africa,Lower middle income,25272000000,17861030
TUN,Tunisia,2020-03-05,1,0,0,0,0,0,Middle East & North Africa,Lower middle income,35150000000,11694719
TUN,Tunisia,2020-03-28,278,51,8,2,2,0,Middle East & North Africa,Lower middle income,35150000000,11694719
TUN,Tunisia,2020-04-06,596,22,22,0,5,0,Middle East & North Africa,Lower middle income,35150000000,11694719
TUN,Tunisia,2020-04-26,949,10,38,0,216,9,Middle East & North Africa,Lower middle income,35150000000,11694719
VEN,Venezuela,2020-04-04,155,2,7,0,52,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
VEN,Venezuela,2020-04-10,171,0,9,0,84,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
VEN,Venezuela,2020-05-09,402,14,10,0,190,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
VEN,Venezuela,2020-06-07,2377,61,22,0,487,102,Latin America & Caribbean,Upper middle income,70106000000,28515829
KNA,Saint Kitts and Nevis,2020-05-08,15,0,0,0,13,1,Latin America & Caribbean,Upper middle income,1118000000,52823
SVN,Slovenia,2020-05-08,1450,1,100,1,252,5,Europe,High income,58213000000,2078654
SOM,Somalia,2020-05-06,873,38,39,1,87,12,Sub-Saharan Africa,Low income,8341000000,15442905
TWN,Taiwan,2020-05-24,441,0,7,0,414,3,East Asia & Pacific,High income,633695000000,23773876
TGO,Togo,2020-04-11,76,0,3,0,25,0,Sub-Saharan Africa,Low income,6132000000,8082366
TGO,Togo,2020-06-05,485,20,13,0,240,1,Sub-Saharan Africa,Low income,6132000000,8082366
TGO,Togo,2020-06-11,524,2,13,0,271,6,Sub-Saharan Africa,Low income,6132000000,8082366
TUN,Tunisia,2020-03-31,394,82,10,2,3,0,Middle East & North Africa,Lower middle income,35150000000,11694719
TUN,Tunisia,2020-04-03,495,40,18,4,5,0,Middle East & North Africa,Lower middle income,35150000000,11694719
WBG,Western Sahara,2020-05-12,6,0,0,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
WBG,Western Sahara,2020-06-10,9,0,1,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
ZMB,Zambia,2020-06-02,1089,0,7,0,912,0,Sub-Saharan Africa,Lower middle income,25272000000,17861030
OMN,Oman,2020-05-26,8118,348,37,0,2067,134,Middle East & North Africa,High income,84158000000,4974986
TUN,Tunisia,2020-04-29,980,5,40,0,294,15,Middle East & North Africa,Lower middle income,35150000000,11694719
SWE,Sweden,2020-02-09,1,0,0,0,0,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-04-01,4947,512,239,59,103,87,Europe,High income,576720000000,10036379
RUS,Russia,2020-02-25,2,0,0,0,2,0,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,2020-06-03,431715,8529,5208,177,195559,8957,Central Asia,Upper middle income,1667460000000,145872256
RWA,Rwanda,2020-03-14,1,1,0,0,0,0,Sub-Saharan Africa,Low income,11062000000,12626950
SRB,Serbia,2020-05-12,10243,67,220,2,3600,310,Europe,Upper middle income,56886000000,8772235
SRB,Serbia,2020-05-06,9791,114,203,3,1971,248,Europe,Upper middle income,56886000000,8772235
SRB,Serbia,2020-06-01,11430,18,244,1,6726,28,Europe,Upper middle income,56886000000,8772235
SRB,Serbia,2020-06-10,12031,66,251,1,11348,80,Europe,Upper middle income,56886000000,8772235
SWE,Sweden,2020-05-09,25921,656,3220,45,4971,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-01,37814,272,4403,8,4971,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-04,41883,1080,4562,20,0,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-10,46814,890,4795,78,0,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-02-06,1,0,0,0,0,0,Europe,High income,576720000000,10036379
GRD,Grenada,2020-06-04,23,0,0,0,18,0,Latin America & Caribbean,Upper middle income,1330000000,112003
HRV,Croatia,2020-02-25,1,1,0,0,0,0,Europe,High income,64590000000,4130304
MDG,Madagascar,2020-05-09,193,0,0,0,101,0,Sub-Saharan Africa,Low income,13542000000,26969307
GEO,Georgia,2020-05-16,683,12,12,0,419,26,Europe,Upper middle income,18888000000,3996765
KEN,Kenya,2020-03-13,1,1,0,0,0,0,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KEN,Kenya,2020-05-16,830,49,50,5,301,17,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KEN,Kenya,2020-05-22,1161,52,50,0,380,5,Sub-Saharan Africa,Lower middle income,109116000000,52573973
OMN,Others,2020-02-10,135,71,0,0,0,0,NULL,NULL,NULL,NULL
OMN,Others,2020-03-10,696,0,6,0,40,0,NULL,NULL,NULL,NULL
OMN,Others,2020-04-08,721,0,13,0,619,0,NULL,NULL,NULL,NULL
GEO,Georgia,2020-05-13,647,5,11,0,372,23,Europe,Upper middle income,18888000000,3996765
KSV,Kosovo,2020-03-19,2,0,0,0,0,0,Europe,Upper middle income,7939000000,1810463
KSV,Kosovo,2020-04-14,387,104,8,1,66,8,Europe,Upper middle income,7939000000,1810463
LBR,Liberia,2020-05-19,233,4,23,1,125,2,Sub-Saharan Africa,Low income,3217000000,4937374
SMR,San Marino,2020-03-10,51,15,2,1,0,0,Europe,High income,1672000000,33860
SMR,San Marino,2020-05-13,643,5,41,0,161,0,Europe,High income,1672000000,33860
KSV,Kosovo,2020-04-23,510,0,12,0,93,0,Europe,Upper middle income,7939000000,1810463
KSV,Kosovo,2020-05-13,919,0,29,0,671,0,Europe,Upper middle income,7939000000,1810463
KSV,Kosovo,2020-05-16,944,0,29,0,690,0,Europe,Upper middle income,7939000000,1810463
KSV,Kosovo,2020-06-17,1486,0,33,0,953,0,Europe,Upper middle income,7939000000,1810463
KEN,Kenya,2020-05-13,737,22,40,4,281,22,Sub-Saharan Africa,Lower middle income,109116000000,52573973
BLZ,Belize,2020-05-07,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,2020-06-05,19,1,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,2020-06-14,20,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BRB,Barbados,2020-04-17,75,0,5,0,15,0,Latin America & Caribbean,High income,5339000000,287025
BRB,Barbados,2020-05-13,85,0,7,0,65,8,Latin America & Caribbean,High income,5339000000,287025
BRB,Barbados,2020-06-11,96,0,7,0,83,0,Latin America & Caribbean,High income,5339000000,287025
BLR,Belarus,2020-03-25,86,5,0,0,29,7,Europe,Upper middle income,63664000000,9452411
TCD,Chad,2020-04-13,23,5,0,0,2,0,Sub-Saharan Africa,Low income,12547000000,15946876
TCD,Chad,2020-06-07,837,1,69,0,672,0,Sub-Saharan Africa,Low income,12547000000,15946876
KHM,Cambodia,2020-03-10,2,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
BWQ,Botswana,2020-05-09,23,0,1,0,12,3,Sub-Saharan Africa,Upper middle income,20873000000,2303697
ALB,Albania,2020-03-13,33,10,1,0,0,0,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-05-07,842,10,31,0,605,10,Europe,Upper middle income,17210000000,2880917
DNK,Denmark,2020-04-05,4561,292,179,18,1429,50,Europe,High income,364546000000,5771876
TLS,East Timor,2020-05-01,24,0,0,0,16,0,East Asia & Pacific,NULL,NULL,NULL
ALB,Albania,2020-04-05,361,28,20,0,104,5,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-06-02,1164,21,33,0,891,14,Europe,Upper middle income,17210000000,2880917
KGZ,Kyrgyzstan,2020-04-06,216,69,4,3,33,24,Central Asia,Lower middle income,8781000000,6415850
GNQ,Guinea,2020-04-12,250,0,0,0,17,0,Sub-Saharan Africa,Low income,13603000000,12771246
GUY,Guyana,2020-04-05,24,1,4,0,0,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GUY,Guyana,2020-06-08,154,0,12,0,84,4,Latin America & Caribbean,Upper middle income,4609000000,782766
CHL,Chile,2020-05-11,30063,1197,323,11,13605,493,Latin America & Caribbean,High income,313561000000,18952038
HUN,Hungary,2020-04-05,733,55,34,2,66,8,Europe,High income,177734000000,9684679
KGZ,Kyrgyzstan,2020-05-08,906,11,12,0,650,13,Central Asia,Lower middle income,8781000000,6415850
KGZ,Kyrgyzstan,2020-06-09,2055,23,24,1,1483,38,Central Asia,Lower middle income,8781000000,6415850
TLS,East Timor,2020-03-27,1,0,0,0,0,0,East Asia & Pacific,NULL,NULL,NULL
TLS,East Timor,2020-05-27,24,0,0,0,24,0,East Asia & Pacific,NULL,NULL,NULL
ALB,Albania,2020-05-13,880,4,31,0,688,6,Europe,Upper middle income,17210000000,2880917
NIU,North Macedonia,2020-05-05,1526,8,86,1,1013,21,Europe,Upper middle income,13700000000,2083459
CHL,Chile,2020-03-05,4,3,0,0,0,0,Latin America & Caribbean,High income,313561000000,18952038
CHL,Chile,2020-04-06,4815,344,37,3,728,110,Latin America & Caribbean,High income,313561000000,18952038
UKR,Ukraine,2020-04-09,1892,224,57,5,45,10,Europe,Lower middle income,147170000000,43993638
UKR,Ukraine,2020-06-09,28479,402,818,13,12892,235,Europe,Lower middle income,147170000000,43993638
TZA,Tanzania,2020-04-12,32,0,3,0,5,0,Sub-Saharan Africa,Low income,64888000000,58005463
TZA,Tanzania,2020-06-09,509,0,21,0,183,0,Sub-Saharan Africa,Low income,64888000000,58005463
TTO,Trinidad and Tobago,2020-03-30,82,4,3,0,1,0,Latin America & Caribbean,High income,23235000000,1394973
TTO,Trinidad and Tobago,2020-04-02,94,4,5,0,1,0,Latin America & Caribbean,High income,23235000000,1394973
YEM,Yemen,2020-05-05,22,10,4,2,1,0,Middle East & North Africa,Low income,31385000000,29161922
TTO,Trinidad and Tobago,2020-04-28,116,0,8,0,59,0,Latin America & Caribbean,High income,23235000000,1394973
UGA,Uganda,2020-04-15,55,0,0,0,12,4,Sub-Saharan Africa,Low income,33620000000,44269594
YEM,Yemen,2020-05-02,10,3,2,0,1,0,Middle East & North Africa,Low income,31385000000,29161922
YEM,Yemen,2020-05-28,278,22,57,4,11,1,Middle East & North Africa,Low income,31385000000,29161922
YEM,Yemen,2020-04-29,6,5,0,0,1,0,Middle East & North Africa,Low income,31385000000,29161922
YEM,Yemen,2020-05-08,34,9,7,2,1,0,Middle East & North Africa,Low income,31385000000,29161922
SAU,Saudi Arabia,2020-03-31,1563,110,10,2,165,50,Middle East & North Africa,High income,790062000000,34268528
SAU,Saudi Arabia,2020-05-31,85261,1877,503,23,62442,3559,Middle East & North Africa,High income,790062000000,34268528
SEN,Senegal,2020-05-16,2429,119,25,0,949,59,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-05-19,2617,73,30,4,1133,57,Sub-Saharan Africa,Lower middle income,28062000000,16296364
LKA,Sri Lanka,2020-05-06,797,26,9,0,215,2,South Asia,Upper middle income,89942000000,21323733
SAU,Saudi Arabia,2020-03-22,511,119,0,0,17,1,Middle East & North Africa,High income,790062000000,34268528
SAU,Saudi Arabia,2020-06-20,154233,3941,1230,46,98917,3153,Middle East & North Africa,High income,790062000000,34268528
SEN,Senegal,2020-04-23,479,37,6,0,257,4,Sub-Saharan Africa,Lower middle income,28062000000,16296364
ZAF,South Africa,2020-04-17,2783,178,50,2,903,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-04-23,3953,318,75,10,1473,418,Sub-Saharan Africa,Upper middle income,386727000000,58558270
